"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"3382","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",-0.5
"3383","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",0.5
"3384","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-0.5
"3385","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",-0.5
"3386","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-0.5
"3387","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-0.5
"3388","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",-0.5
"3389","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"3390","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3391","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"3392","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",-0.5
"3393","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",0.5
"3394","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",1.5
"3395","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",0.5
"3396","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",0.5
"3397","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",0.5
"3398","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-0.5
"3399","4","india","adults","do you think...?","cb1","4_332",2014-06-25 23:05:00,3,"male","hinduism","unsure","Thank nice task","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",0.5
"3400","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3401","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3402","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"3403","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",0.5
"3404","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",-1.5
"3405","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",0.5
"3406","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-1.5
"3407","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",1.5
"3408","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-1.5
"3409","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-0.5
"3410","4","india","adults","do you think...?","cb1","4_345",2014-06-25 22:48:00,8,"male","hinduism","no","Study is full of fun.Expecting more studies like this!","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",1.5
"3411","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","practice",1,NA,NA,"is purple",NA,NA,"is green",-0.5
"3412","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3413","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"3414","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",-0.5
"3415","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",0.5
"3416","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",-0.5
"3417","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",0.5
"3418","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",-0.5
"3419","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",0.5
"3420","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",0.5
"3421","4","india","adults","do you think...?","cb1","4_61",2014-06-25 22:07:00,4,"female","hinduism","no",NA,"8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",0.5
"3422","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3423","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3424","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"3425","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",-1.5
"3426","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",-0.5
"3427","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",1.5
"3428","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-1.5
"3429","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",0.5
"3430","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-1.5
"3431","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-1.5
"3432","4","india","adults","do you think...?","cb1","4_63",2014-06-25 18:27:00,7,"male","hinduism","no","Nice survey. I think its better when you provide the accuracy of my answers compared with the correct one at the end of the survey.","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",1.5
